F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s 	 s12 	 s12-s 
MZ22521156	MZ22523282	0	0.2304	1.0000	0.6412	0.8461	-0.2049	
MZ22513019	MZ22503121	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22512599	MZ22504873	0	0.3657	0.9594	0.4537	0.7615	-0.3078	
MZ22517620	MZ22500636	0	0.7500	1.0000	0.9565	0.9565	0.0000	
MZ22527619	MZ22520477	0	0.8000	0.8419	0.7391	0.8219	-0.0828	
MZ22512750	MZ22502394	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528604	MZ22504696	0	0.2455	0.9984	0.8142	0.9267	-0.1125	
MZ22511054	MZ22507579	0	0.7488	1.0000	0.7792	0.8708	-0.0916	
MZ22501669	MZ22522115	0	1.0000	0.9507	0.9490	0.9768	-0.0278	
MZ22520502	MZ22520956	0	0.2859	1.0000	0.6212	0.8448	-0.2236	
MZ22501733	MZ22507947	0	1.0000	0.9598	0.9636	0.9804	-0.0169	
MZ22525712	MZ22512568	0	1.0000	0.8584	0.8656	0.9273	-0.0617	
MZ22503768	MZ22507448	2	0.1182	-0.3604	0.0069	0.0669	-0.0599	
MZ22511407	MZ22504873	0	1.0000	0.9594	0.9585	0.9797	-0.0212	
MZ22500012	MZ22511512	0	0.0669	1.0000	0.2887	0.5609	-0.2722	
MZ22527547	MZ22515377	0	0.5556	1.0000	0.8519	0.8519	-0.0000	
MZ22510078	MZ22522009	0	1.0000	0.8125	0.9118	0.9118	0.0000	
MZ22509167	MZ22523553	0	0.1257	0.0000	0.0086	0.1093	-0.1007	
MZ22509248	MZ22513922	0	0.9568	0.9496	0.9035	0.9532	-0.0497	
MZ22506078	MZ22530504	0	0.5638	-0.5000	0.4030	0.4518	-0.0488	
MZ22501014	MZ22516224	0	0.1416	0.9375	0.2136	0.4953	-0.2818	
MZ22510146	MZ22527570	0	1.0000	0.8337	0.8128	0.9654	-0.1525	
MZ22503190	MZ22507218	0	1.0000	0.8062	0.8063	0.9057	-0.0995	
MZ22524188	MZ22504879	0	0.0000	0.8160	0.6515	0.6649	-0.0134	
MZ22504257	MZ22509629	0	0.6817	-0.1127	0.2102	0.4745	-0.2643	
MZ22502829	MZ22511263	0	1.0000	0.8215	0.8136	0.9243	-0.1107	
MZ22525451	MZ22516562	7	-0.3947	0.2991	0.4011	0.1009	0.3002	
MZ22506963	MZ22513030	0	0.8333	0.5765	0.6967	0.7166	-0.0199	
MZ22512273	MZ22500861	0	0.9217	0.8948	0.8232	0.9079	-0.0847	
MZ22512432	MZ22512867	1	0.8461	0.9131	0.9667	0.8841	0.0826	
MZ22508835	MZ22528455	0	0.7951	0.3456	0.6066	0.7501	-0.1435	
MZ22501598	MZ22521696	0	0.3584	1.0000	0.3578	0.6391	-0.2813	
MZ22503764	MZ22508734	0	0.9444	1.0000	0.9722	0.9722	0.0000	
MZ22501346	MZ22502123	0	0.8721	1.0000	0.8984	0.9361	-0.0377	
MZ22520997	MZ22503676	0	0.3268	0.9743	0.7564	0.8818	-0.1254	
MZ22503526	MZ22501526	0	0.5162	0.6611	0.2726	0.5942	-0.3216	
MZ22518365	MZ22509799	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22516111	MZ22503095	0	0.8182	0.9884	0.9191	0.9238	-0.0047	
MZ22516619	MZ22523932	0	1.0000	0.8571	0.9375	0.9375	0.0000	
MZ22504778	MZ22501905	0	0.9913	1.0000	0.9911	0.9955	-0.0045	
MZ22531023	MZ22526622	0	0.6667	0.3629	0.2597	0.4389	-0.1792	
MZ22506883	MZ22503552	0	0.7683	0.9565	0.8303	0.8765	-0.0462	
MZ22526630	MZ22520145	0	0.9757	0.6667	0.7929	0.8071	-0.0142	
MZ22507972	MZ22502365	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22515792	MZ22522838	0	0.4722	1.0000	0.7896	0.8853	-0.0957	
MZ22530161	MZ22521933	0	0.7390	0.5294	0.4136	0.5608	-0.1472	
MZ22512415	MZ22500321	0	0.9412	0.7263	0.7121	0.8250	-0.1129	
MZ22515804	MZ22505386	0	0.5751	1.0000	0.7709	0.8058	-0.0349	
MZ22531250	MZ22508049	0	0.0000	0.9500	0.8636	0.8636	0.0000	
MZ22507425	MZ22503567	0	0.9222	1.0000	0.9296	0.9598	-0.0303	
MZ22522609	MZ22513300	54	0.6197	0.6537	1.0000	0.6415	0.3585	
MZ22512671	MZ22515459	0	0.0338	0.7501	0.3198	0.4497	-0.1299	
MZ22524129	MZ22508286	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22519578	MZ22506502	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530556	MZ22500687	0	1.0000	0.1880	0.1839	0.2692	-0.0853	
MZ22509995	MZ22524095	0	0.6398	0.7647	0.5231	0.7005	-0.1773	
MZ22514954	MZ22528374	0	0.9317	0.5874	0.7349	0.8954	-0.1605	
MZ22527798	MZ22515860	0	-0.6667	1.0000	0.7500	0.7500	0.0000	
MZ22520082	MZ22501371	0	0.8571	1.0000	0.9375	0.9375	0.0000	
MZ22530496	MZ22530196	0	0.0000	1.0000	0.5000	0.5000	0.0000	
MZ22517005	MZ22529497	0	0.7447	0.0000	0.6501	0.6570	-0.0070	
MZ22530880	MZ22521748	0	0.0000	0.8908	0.7869	0.7970	-0.0101	
MZ22505788	MZ22503474	0	1.0000	0.9500	0.9737	0.9737	0.0000	
MZ22511236	MZ22524628	0	0.9150	0.3261	0.4610	0.7501	-0.2891	
MZ22511482	MZ22526827	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22514731	MZ22526471	0	0.3349	0.3333	0.2520	0.3347	-0.0827	
MZ22514864	MZ22507100	0	0.7917	0.5130	0.4578	0.6761	-0.2183	
MZ22509856	MZ22528020	0	0.9631	0.6442	0.8051	0.9277	-0.1225	
MZ22526407	MZ22513480	0	1.0000	0.8235	0.9062	0.9063	-0.0000	
MZ22510274	MZ22521515	0	0.9474	1.0000	0.9730	0.9730	-0.0000	
MZ22529843	MZ22525646	0	0.0000	-0.3239	-0.2972	-0.1944	-0.1028	
MZ22500361	MZ22527828	0	0.0740	0.0000	-0.0698	0.0634	-0.1332	
MZ22516912	MZ22515696	0	0.9444	0.9412	0.9429	0.9429	0.0000	
MZ22525038	MZ22513791	0	0.8539	1.0000	0.8447	0.9464	-0.1018	
MZ22501058	MZ22507885	0	0.8000	0.9412	0.8571	0.8571	-0.0000	
MZ22523429	MZ22503050	0	0.5516	0.6689	0.3818	0.6485	-0.2668	
MZ22507893	MZ22515769	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22523475	MZ22503021	0	0.7222	0.0637	0.1307	0.4024	-0.2717	
MZ22500770	MZ22507121	0	0.4071	1.0000	0.4520	0.7120	-0.2600	
MZ22527458	MZ22501951	0	0.5000	0.1879	0.0961	0.2447	-0.1485	
MZ22504529	MZ22501633	0	0.8333	0.8612	0.7781	0.8476	-0.0695	
MZ22503034	MZ22519777	0	1.0000	0.9631	0.9623	0.9802	-0.0179	
MZ22528503	MZ22515496	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22506147	MZ22513300	0	1.0000	0.6537	0.7276	0.8268	-0.0992	
MZ22523439	MZ22522973	0	0.3361	0.5000	0.3359	0.3646	-0.0287	
MZ22503168	MZ22500907	0	0.9771	1.0000	0.9765	0.9883	-0.0117	
MZ22503192	MZ22529974	0	0.5539	-1.0000	0.3513	0.3985	-0.0472	
MZ22506493	MZ22505908	0	0.9681	0.5120	0.7115	0.7768	-0.0654	
MZ22510427	MZ22522651	0	0.9756	0.8750	0.9161	0.9283	-0.0121	
MZ22523864	MZ22511257	0	0.9167	1.0000	0.9667	0.9667	-0.0000	
MZ22509676	MZ22530257	0	1.0000	0.0000	0.9000	0.9000	0.0000	
MZ22525313	MZ22525104	0	0.8889	-0.6527	0.3921	0.4146	-0.0225	
MZ22518930	MZ22522516	0	0.5538	0.7549	0.6342	0.7019	-0.0677	
MZ22522152	MZ22512603	0	0.7967	1.0000	0.8423	0.9187	-0.0763	
MZ22521572	MZ22510301	2	0.6509	-0.0306	0.1469	0.0890	0.0579	
MZ22506120	MZ22518462	0	0.9709	1.0000	0.9698	0.9868	-0.0170	
MZ22503208	MZ22530146	0	0.4107	1.0000	0.4072	0.4696	-0.0624	
MZ22522295	MZ22500533	1	0.7351	0.0697	0.1287	0.3839	-0.2552	
MZ22518033	MZ22507734	0	-0.3333	0.8889	0.7143	0.7143	-0.0000	
MZ22528964	MZ22504145	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22513715	MZ22511701	0	1.0000	0.9327	0.9327	0.9673	-0.0346	
MZ22517977	MZ22501747	0	0.9636	0.9907	0.9528	0.9775	-0.0247	
MZ22502736	MZ22530787	0	0.6439	0.4338	0.4380	0.6206	-0.1826	
MZ22520023	MZ22505491	0	0.6364	1.0000	0.8571	0.8571	0.0000	
MZ22524895	MZ22506534	144	0.5260	0.5894	0.9971	0.5704	0.4267	
MZ22515347	MZ22519658	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22525481	MZ22511116	0	0.6000	0.3578	0.1461	0.4789	-0.3327	
MZ22501749	MZ22521190	0	1.0000	0.2426	0.5725	0.8107	-0.2381	
MZ22527256	MZ22510987	0	-1.0000	1.0000	0.7273	0.7273	0.0000	
MZ22511219	MZ22500449	0	-0.0097	1.0000	0.5196	0.6755	-0.1558	
MZ22524145	MZ22518318	0	0.8474	0.8421	0.7591	0.8446	-0.0855	
MZ22523788	MZ22505981	0	0.2000	1.0000	0.8261	0.8261	0.0000	
MZ22519769	MZ22510894	0	0.6875	0.0905	0.2325	0.3799	-0.1475	
MZ22507425	MZ22511310	0	0.9222	1.0000	0.9320	0.9634	-0.0314	
MZ22513135	MZ22505824	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22525096	MZ22500890	10	0.9629	0.4309	0.4467	0.6499	-0.2032	
MZ22504313	MZ22510773	73	0.1336	0.8237	0.2669	0.4898	-0.2228	
MZ22501148	MZ22506047	32	0.6334	0.9280	0.7340	0.7681	-0.0341	
MZ22529663	MZ22503263	0	0.0000	0.9474	0.8571	0.8571	-0.0000	
MZ22503987	MZ22524175	10	0.9118	0.4337	0.7159	0.7411	-0.0251	
MZ22520622	MZ22512513	0	0.5000	1.0000	0.7727	0.7727	0.0000	
MZ22510748	MZ22512410	0	0.3293	0.6250	0.2375	0.4203	-0.1828	
MZ22504019	MZ22529861	0	1.0000	-0.5000	0.8500	0.8500	0.0000	
MZ22525520	MZ22518373	0	0.0000	1.0000	0.8571	0.8571	0.0000	
MZ22511163	MZ22504191	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22519000	MZ22511343	0	1.0000	0.9091	0.9500	0.9500	0.0000	
MZ22507976	MZ22501095	0	0.7277	0.7612	0.5940	0.7463	-0.1522	
MZ22512465	MZ22509825	0	0.9412	0.9412	0.9412	0.9412	-0.0000	
MZ22518877	MZ22529768	1	0.8134	-0.5000	0.7811	0.6675	0.1136	
MZ22514326	MZ22515886	0	-0.1977	-0.0409	-0.2769	-0.1735	-0.1033	
MZ22524365	MZ22516870	0	0.9286	-0.3658	0.1888	0.3312	-0.1424	
MZ22501944	MZ22527860	0	0.6899	-0.3333	0.5139	0.5565	-0.0426	
MZ22504443	MZ22522171	0	0.9846	-0.3617	0.3356	0.4302	-0.0946	
MZ22505504	MZ22513771	0	0.6599	0.9614	0.6103	0.8063	-0.1960	
MZ22500126	MZ22522811	0	0.5929	1.0000	0.6290	0.7595	-0.1304	
MZ22529079	MZ22513714	0	-0.0143	1.0000	0.5225	0.7042	-0.1817	
MZ22502015	MZ22515043	85	0.1123	0.1990	0.5210	0.1320	0.3890	
MZ22514016	MZ22522262	0	0.9349	0.9233	0.8740	0.9289	-0.0549	
MZ22520547	MZ22500381	0	0.7367	1.0000	0.7318	0.9042	-0.1724	
MZ22521301	MZ22522577	0	1.0000	0.2411	0.6173	0.8350	-0.2177	
MZ22514472	MZ22502452	0	0.1679	0.4911	-0.0413	0.3295	-0.3708	
MZ22523348	MZ22514723	0	1.0000	0.9679	0.9676	0.9835	-0.0159	
MZ22502759	MZ22527641	0	0.2989	1.0000	0.3104	0.5326	-0.2222	
MZ22500811	MZ22502470	0	0.0548	0.7058	-0.0042	0.4067	-0.4109	
MZ22506500	MZ22530981	0	-0.0282	-0.5000	-0.1181	-0.0631	-0.0550	
MZ22521762	MZ22506292	0	0.8461	1.0000	0.9375	0.9375	0.0000	
MZ22507157	MZ22520745	0	0.9412	0.1562	0.5215	0.6695	-0.1479	
MZ22510453	MZ22509743	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22509286	MZ22520072	71	0.3448	0.2103	0.9539	0.3000	0.6539	
MZ22524754	MZ22500610	28	0.9390	0.4320	0.4541	0.6538	-0.1997	
MZ22512888	MZ22521140	0	0.4235	0.3834	0.1739	0.4178	-0.2439	
MZ22502656	MZ22517302	0	1.0000	0.9689	0.9678	0.9857	-0.0179	
MZ22518413	MZ22518356	2	0.1283	0.3333	0.7692	0.2703	0.4990	
MZ22512069	MZ22530506	0	0.2748	0.0000	0.1297	0.1649	-0.0351	
MZ22528849	MZ22522745	0	0.0000	0.6321	0.5364	0.5418	-0.0054	
MZ22522780	MZ22530091	0	1.0000	0.0000	0.9000	0.9000	0.0000	
MZ22527680	MZ22520816	0	0.2222	0.8208	0.4561	0.4841	-0.0280	
MZ22501460	MZ22528366	0	1.0000	0.2724	0.8161	0.9307	-0.1146	
MZ22506679	MZ22508733	0	0.5295	1.0000	0.7003	0.7711	-0.0708	
MZ22506833	MZ22516286	0	0.0363	0.7923	0.1626	0.4035	-0.2409	
MZ22516453	MZ22515129	0	0.8930	0.8823	0.8631	0.8875	-0.0244	
MZ22501552	MZ22504648	0	0.1089	1.0000	0.2737	0.5544	-0.2807	
MZ22527040	MZ22506286	0	-0.0859	0.5456	-0.0754	0.3227	-0.3982	
MZ22515167	MZ22528599	0	0.8548	0.0000	0.7426	0.7598	-0.0172	
MZ22517038	MZ22518535	0	0.3176	1.0000	0.8776	0.8976	-0.0200	
MZ22518529	MZ22505987	0	0.9879	0.7303	0.7923	0.8179	-0.0256	
MZ22528918	MZ22525973	0	0.2247	0.9872	0.7613	0.8975	-0.1362	
MZ22515888	MZ22500605	0	1.0000	0.6470	0.6392	0.8039	-0.1647	
MZ22505071	MZ22512444	0	0.5416	0.6006	0.1311	0.5613	-0.4302	
MZ22528353	MZ22504431	0	0.5490	0.6680	0.5103	0.6572	-0.1469	
MZ22523755	MZ22520640	0	0.7568	0.8889	0.7247	0.8085	-0.0837	
MZ22511049	MZ22517006	0	0.5000	0.8750	0.7500	0.7500	0.0000	
MZ22504611	MZ22528263	0	0.9130	0.1214	0.6492	0.7958	-0.1466	
MZ22528549	MZ22529759	0	-0.2000	-1.0000	-0.4286	-0.4286	0.0000	
MZ22502765	MZ22529519	0	0.8757	-0.2455	0.6965	0.7738	-0.0772	
MZ22523257	MZ22501815	0	0.0000	0.4912	0.1316	0.3011	-0.1694	
MZ22503402	MZ22516583	0	0.9444	0.7647	0.8571	0.8571	0.0000	
MZ22512915	MZ22521933	0	0.4814	0.5294	0.3059	0.5106	-0.2046	
MZ22514402	MZ22516091	0	0.8448	0.9133	0.8604	0.8770	-0.0166	
MZ22513592	MZ22530727	0	0.8571	0.0000	0.7500	0.7500	0.0000	
MZ22526175	MZ22501531	0	0.6627	0.9539	0.6301	0.8603	-0.2302	
MZ22508590	MZ22518909	0	1.0000	0.9412	0.9722	0.9722	-0.0000	
MZ22522472	MZ22526410	0	0.4242	0.7786	0.3314	0.6605	-0.3291	
MZ22515311	MZ22516062	0	0.5000	0.3596	0.3264	0.3947	-0.0683	
MZ22506931	MZ22518190	0	0.6716	0.8581	0.5348	0.7400	-0.2053	
MZ22509105	MZ22515418	0	1.0000	0.9201	0.9472	0.9601	-0.0129	
MZ22500181	MZ22500779	0	1.0000	0.8188	0.8989	0.9094	-0.0106	
MZ22515864	MZ22511292	0	0.7823	0.0088	0.3112	0.5788	-0.2675	
MZ22527155	MZ22511173	0	-1.0000	0.2852	0.0112	0.1139	-0.1027	
MZ22519748	MZ22516632	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22523759	MZ22511054	0	0.7233	0.7488	0.6268	0.7364	-0.1095	
MZ22511612	MZ22500814	0	0.9972	1.0000	0.9971	0.9986	-0.0014	
MZ22526711	MZ22519800	1	0.8729	0.9294	0.8877	0.9060	-0.0183	
MZ22525787	MZ22514314	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22524785	MZ22515834	14	0.2089	0.2680	-0.1353	0.2515	-0.3868	
MZ22518635	MZ22526782	0	-0.2213	0.2500	-0.1527	-0.0763	-0.0765	
MZ22517239	MZ22506152	0	0.9981	0.1640	0.4236	0.5131	-0.0895	
MZ22518028	MZ22501671	0	0.8101	0.5355	0.4179	0.6647	-0.2468	
MZ22527606	MZ22521839	0	0.6000	0.6471	0.6364	0.6364	-0.0000	
MZ22516600	MZ22526267	0	1.0000	0.6725	0.8561	0.9405	-0.0844	
MZ22528813	MZ22506515	0	0.0000	1.0000	0.9000	0.9000	0.0000	
MZ22509323	MZ22514533	0	0.5260	1.0000	0.6214	0.7630	-0.1416	
MZ22523691	MZ22530616	0	0.8714	0.2309	0.6786	0.7291	-0.0505	
MZ22516404	MZ22508165	0	1.0000	0.2141	0.3339	0.6316	-0.2977	
MZ22512238	MZ22503065	0	0.7222	1.0000	0.8649	0.8649	0.0000	
MZ22500961	MZ22510834	0	0.6306	0.8235	0.6466	0.7243	-0.0777	
MZ22503313	MZ22523487	0	1.0000	0.7333	0.8788	0.8788	0.0000	
MZ22510026	MZ22526208	0	0.4032	-0.2500	0.0374	0.2166	-0.1791	
MZ22515037	MZ22526675	0	0.4394	0.0000	0.2756	0.3700	-0.0944	
MZ22530886	MZ22515689	1	-0.5000	-0.1542	-0.2929	-0.2407	-0.0522	
MZ22504712	MZ22522637	0	0.0704	0.4374	-0.0893	0.1371	-0.2265	
MZ22519541	MZ22524960	0	0.6667	0.3417	0.2437	0.4542	-0.2105	
MZ22517151	MZ22506833	0	0.5000	0.0363	0.0096	0.1206	-0.1110	
MZ22511948	MZ22502185	44	0.1571	0.3719	0.8675	0.3207	0.5468	
MZ22508658	MZ22508201	0	0.1018	1.0000	0.2753	0.5273	-0.2519	
MZ22508420	MZ22500215	0	0.5535	0.9435	0.6569	0.8518	-0.1948	
MZ22511536	MZ22508379	0	1.0000	-0.0116	0.2568	0.5086	-0.2518	
MZ22530153	MZ22517307	0	0.9800	0.9722	0.9344	0.9731	-0.0387	
MZ22519995	MZ22505193	0	1.0000	0.2672	0.6117	0.6336	-0.0219	
MZ22523853	MZ22516568	0	0.7909	0.5333	0.6472	0.6621	-0.0149	
MZ22526641	MZ22526466	0	-0.1410	0.0000	-0.2248	-0.0846	-0.1402	
MZ22518548	MZ22501014	0	1.0000	0.1416	0.1771	0.4277	-0.2506	
MZ22519669	MZ22529740	0	0.7126	0.0000	0.6177	0.6287	-0.0110	
MZ22519960	MZ22512483	0	1.0000	0.9691	0.9681	0.9850	-0.0169	
MZ22505160	MZ22523079	0	0.9529	0.8571	0.8892	0.9110	-0.0218	
MZ22520225	MZ22522786	0	0.5659	0.2897	-0.1201	0.3883	-0.5084	
MZ22513390	MZ22529358	0	1.0000	0.0000	0.8182	0.8182	0.0000	
MZ22501484	MZ22521113	0	0.6595	1.0000	0.8131	0.8203	-0.0072	
MZ22518577	MZ22511606	0	0.3452	-0.0734	-0.2580	0.1620	-0.4201	
MZ22519748	MZ22502276	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22504062	MZ22504433	0	0.9735	0.7123	0.7601	0.8317	-0.0716	
MZ22524334	MZ22507623	0	0.8359	1.0000	0.8984	0.9156	-0.0172	
MZ22517086	MZ22501578	0	0.9781	1.0000	0.9777	0.9879	-0.0103	
MZ22500710	MZ22501307	0	0.1902	1.0000	0.3314	0.5758	-0.2444	
MZ22515777	MZ22510794	0	0.6200	0.9480	0.5834	0.7840	-0.2005	
MZ22510359	MZ22503010	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22507608	MZ22506931	0	1.0000	0.6716	0.6709	0.8314	-0.1605	
MZ22501467	MZ22518725	0	1.0000	0.6890	0.7707	0.8696	-0.0988	
MZ22512819	MZ22503552	0	0.9531	0.9565	0.9264	0.9551	-0.0287	
MZ22517304	MZ22518167	0	0.5000	0.8000	0.6364	0.6364	0.0000	
MZ22517104	MZ22510787	0	-0.2500	0.7711	0.5387	0.5561	-0.0174	
MZ22521500	MZ22504537	0	0.0000	0.9588	0.7082	0.7191	-0.0109	
MZ22521311	MZ22521870	0	1.0000	0.5460	0.5952	0.8729	-0.2777	
MZ22508212	MZ22526585	0	1.0000	0.9805	0.9794	0.9924	-0.0130	
MZ22506488	MZ22523937	0	0.0671	0.0000	-0.1107	0.0420	-0.1527	
MZ22509506	MZ22513820	0	-0.1789	0.6755	0.0115	0.2641	-0.2526	
MZ22520984	MZ22524836	0	0.9105	0.8662	0.7681	0.8899	-0.1218	
MZ22515763	MZ22525588	0	0.3312	0.6667	0.3272	0.4151	-0.0879	
MZ22520310	MZ22527791	0	0.9706	0.7143	0.8831	0.8926	-0.0095	
MZ22504829	MZ22526013	0	0.5280	0.3855	0.0908	0.4896	-0.3989	
MZ22505289	MZ22513714	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22526522	MZ22513861	0	0.7217	0.6008	0.5223	0.6500	-0.1277	
MZ22504055	MZ22514036	0	0.1127	1.0000	0.3944	0.6634	-0.2691	
MZ22526902	MZ22511265	66	0.1975	0.1013	0.5169	0.1188	0.3980	
MZ22501681	MZ22512527	0	0.1505	0.7219	-0.0349	0.2544	-0.2893	
MZ22504221	MZ22507855	0	0.9444	0.4585	0.5297	0.7015	-0.1718	
MZ22528527	MZ22507122	0	0.0000	1.0000	0.9130	0.9130	0.0000	
MZ22504480	MZ22525350	0	1.0000	0.1018	0.7417	0.8717	-0.1300	
MZ22519954	MZ22507772	0	0.8750	0.9859	0.9249	0.9321	-0.0073	
MZ22513984	MZ22502300	0	1.0000	0.9474	0.9744	0.9744	-0.0000	
MZ22505369	MZ22513607	0	1.0000	0.5625	0.7941	0.7941	0.0000	
MZ22500004	MZ22521204	0	0.6321	0.8750	0.6762	0.7431	-0.0670	
MZ22506233	MZ22508823	0	0.9412	1.0000	0.9737	0.9737	-0.0000	
MZ22509144	MZ22529967	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22523898	MZ22526518	0	-0.1883	0.6209	-0.0589	0.1950	-0.2539	
MZ22501593	MZ22500053	0	-0.2335	0.0497	-0.4836	-0.0752	-0.4083	
MZ22519551	MZ22507845	0	0.9244	0.8104	0.8426	0.8619	-0.0193	
MZ22517151	MZ22526049	0	0.5000	0.5759	0.5525	0.5627	-0.0102	
MZ22508192	MZ22505637	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22502658	MZ22527470	0	1.0000	0.4015	0.7797	0.8860	-0.1063	
MZ22516537	MZ22516566	0	1.0000	0.9949	0.9947	0.9974	-0.0026	
MZ22500278	MZ22523525	15	0.9684	0.9547	0.9374	0.9622	-0.0248	
MZ22509995	MZ22500230	0	0.6398	1.0000	0.6386	0.8294	-0.1908	
MZ22528243	MZ22504682	0	0.0964	0.9571	0.7626	0.8710	-0.1084	
MZ22503966	MZ22521489	0	1.0000	0.7107	0.8462	0.8677	-0.0215	
MZ22512498	MZ22529620	0	0.9934	0.4902	0.7912	0.9215	-0.1303	
MZ22501964	MZ22502699	0	0.8885	0.1154	0.1886	0.5019	-0.3133	
MZ22514908	MZ22503206	0	1.0000	0.6448	0.6394	0.8224	-0.1830	
MZ22522323	MZ22521473	0	0.5824	0.7059	0.6012	0.6631	-0.0620	
MZ22509964	MZ22504259	0	0.7961	0.7542	0.6903	0.7757	-0.0854	
MZ22503151	MZ22503238	0	0.0650	1.0000	0.4771	0.5571	-0.0800	
MZ22506936	MZ22511642	0	0.2631	1.0000	0.3909	0.6807	-0.2898	
MZ22511545	MZ22530559	0	1.0000	0.0000	0.9000	0.9000	0.0000	
MZ22501164	MZ22525782	0	0.7846	1.0000	0.8112	0.8894	-0.0782	
MZ22500576	MZ22529387	0	1.0000	-0.5000	0.8500	0.8500	0.0000	
MZ22514543	MZ22530878	0	0.3329	0.0000	0.2177	0.2885	-0.0708	
MZ22519069	MZ22505165	0	0.7692	0.7591	0.6635	0.7632	-0.0997	
MZ22513675	MZ22509209	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22526241	MZ22509200	0	0.2973	0.4603	0.0631	0.4102	-0.3471	
MZ22501512	MZ22531023	0	0.7498	0.6667	0.7024	0.7384	-0.0360	
MZ22525307	MZ22511093	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22522196	MZ22500680	0	0.8421	0.9524	0.9000	0.9000	-0.0000	
MZ22509869	MZ22502000	0	0.3540	0.6070	0.4498	0.5076	-0.0578	
MZ22505134	MZ22530217	0	0.9926	0.9498	0.8972	0.9883	-0.0911	
MZ22525503	MZ22510827	0	0.0000	0.6378	0.4919	0.5467	-0.0548	
MZ22511041	MZ22531003	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22526031	MZ22511517	0	0.5000	0.7692	0.6842	0.6842	0.0000	
MZ22505979	MZ22519454	0	1.0000	0.2268	0.7071	0.8779	-0.1708	
MZ22506647	MZ22528954	0	0.0000	0.0000	0.0000	0.0000	0.0000	
MZ22513111	MZ22514231	0	0.9565	0.6667	0.8402	0.8562	-0.0160	
MZ22522325	MZ22522511	0	0.8279	0.4417	0.3778	0.6831	-0.3053	
MZ22512521	MZ22514938	0	0.8823	0.7379	0.7061	0.8198	-0.1137	
MZ22500026	MZ22500997	0	0.0649	0.8738	0.1805	0.4803	-0.2998	
MZ22531069	MZ22514184	0	0.0000	0.9820	0.8910	0.8928	-0.0017	
MZ22529810	MZ22526573	0	0.0000	1.0000	0.8235	0.8235	0.0000	
MZ22526651	MZ22516475	0	1.0000	0.0908	0.3135	0.5959	-0.2824	
MZ22529708	MZ22511657	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22507750	MZ22528446	0	1.0000	-1.0000	0.8000	0.8000	0.0000	
MZ22504445	MZ22503441	0	0.5415	0.6543	0.3923	0.5904	-0.1981	
MZ22527208	MZ22518657	0	-0.3333	0.8010	0.6260	0.6308	-0.0049	
MZ22501100	MZ22516328	16	0.8949	0.8988	1.0000	0.8957	0.1043	
MZ22506208	MZ22507340	0	0.9732	1.0000	0.9724	0.9870	-0.0145	
MZ22506800	MZ22530345	0	1.0000	0.0000	0.9048	0.9048	0.0000	
MZ22510320	MZ22513323	0	0.7046	0.9081	0.6722	0.8093	-0.1371	
MZ22502740	MZ22502573	0	0.9356	1.0000	0.9567	0.9687	-0.0120	
MZ22518243	MZ22500582	0	0.9873	0.5867	0.6200	0.7752	-0.1552	
MZ22522306	MZ22509255	0	1.0000	0.9460	0.9591	0.9737	-0.0146	
MZ22513140	MZ22507257	0	0.8947	1.0000	0.9459	0.9459	-0.0000	
MZ22500923	MZ22517411	31	-0.3204	0.1327	-0.1807	-0.1958	0.0150	
MZ22501481	MZ22521395	0	0.5900	0.7980	0.5583	0.6818	-0.1234	
MZ22509651	MZ22524792	0	0.9474	0.8667	0.9118	0.9118	-0.0000	
MZ22526891	MZ22518571	0	0.5802	0.1558	0.1595	0.4387	-0.2792	
MZ22512020	MZ22502609	0	0.0495	0.1286	-0.3468	0.1052	-0.4519	
MZ22522857	MZ22510748	0	0.8182	0.3293	0.3024	0.5147	-0.2124	
