F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s 	 s12 	 s12-s 
MZ22522654	MZ22527027	0	0.4166	0.7986	0.3396	0.5758	-0.2361	
MZ22516277	MZ22516149	0	0.5790	0.9167	0.5223	0.7479	-0.2255	
MZ22507221	MZ22531132	0	1.0000	0.0000	0.9000	0.9000	0.0000	
MZ22525670	MZ22515898	0	0.7500	1.0000	0.9545	0.9545	0.0000	
MZ22526909	MZ22519310	0	1.0000	0.8144	0.8306	0.8786	-0.0481	
MZ22501500	MZ22500238	0	0.8349	0.8131	0.7150	0.8201	-0.1051	
MZ22500772	MZ22524063	0	0.8444	0.8800	0.7533	0.8602	-0.1069	
MZ22520003	MZ22529955	0	0.2560	0.5343	0.0046	0.3179	-0.3133	
MZ22529518	MZ22520030	0	1.0000	0.8078	0.8251	0.8318	-0.0067	
MZ22511292	MZ22523254	0	0.0088	0.0847	-0.2235	0.0555	-0.2790	
MZ22527002	MZ22511079	0	0.0000	0.9340	0.7782	0.7865	-0.0083	
MZ22525755	MZ22514857	0	0.0000	0.8903	0.7483	0.7567	-0.0084	
MZ22506795	MZ22516003	0	0.5872	0.3396	0.0727	0.4280	-0.3553	
MZ22527037	MZ22508759	0	0.9778	0.2189	0.2462	0.5477	-0.3016	
MZ22515804	MZ22505871	0	0.5751	0.9474	0.7423	0.7772	-0.0349	
MZ22509469	MZ22516767	0	1.0000	0.9474	0.9730	0.9730	-0.0000	
MZ22516985	MZ22503028	0	0.5860	1.0000	0.6162	0.8669	-0.2508	
MZ22523599	MZ22511159	0	0.0000	0.8608	0.6362	0.6695	-0.0333	
MZ22525413	MZ22510669	0	0.7258	0.5057	0.3937	0.6377	-0.2440	
MZ22523380	MZ22528773	0	0.0437	0.0990	-0.2965	0.0575	-0.3540	
MZ22528806	MZ22529117	0	0.0000	-1.0000	-0.5000	-0.5000	0.0000	
MZ22501756	MZ22522902	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22521875	MZ22527106	0	0.9744	0.6992	0.6538	0.8643	-0.2105	
MZ22515695	MZ22525451	0	0.5000	-0.3947	0.1140	0.1421	-0.0281	
MZ22507131	MZ22501566	0	0.9238	0.9481	0.9274	0.9376	-0.0102	
MZ22528144	MZ22510612	0	-0.3333	0.5333	0.3889	0.3889	0.0000	
MZ22504112	MZ22530631	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22501345	MZ22509347	0	0.9452	0.8497	0.7881	0.9027	-0.1147	
MZ22523870	MZ22507170	0	0.2529	0.0270	-0.3255	0.1077	-0.4332	
MZ22504299	MZ22504812	0	0.0000	0.8622	0.6939	0.6980	-0.0041	
MZ22527897	MZ22518888	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528061	MZ22520525	0	0.0591	0.9444	0.7556	0.8559	-0.1003	
MZ22511589	MZ22512863	0	0.0271	0.2971	-0.3224	0.1660	-0.4884	
MZ22503174	MZ22527733	0	0.5381	0.9821	0.5505	0.6347	-0.0842	
MZ22513221	MZ22516234	0	1.0000	0.9099	0.9054	0.9634	-0.0580	
MZ22508081	MZ22523285	0	1.0000	0.9402	0.9561	0.9709	-0.0149	
MZ22518672	MZ22523649	0	1.0000	0.6667	0.9524	0.9524	-0.0000	
MZ22509712	MZ22507119	0	0.9043	0.7573	0.6963	0.8329	-0.1366	
MZ22508299	MZ22501359	0	0.1210	1.0000	0.2767	0.5605	-0.2837	
MZ22500403	MZ22528325	0	0.4748	0.0000	0.3955	0.4369	-0.0414	
MZ22517721	MZ22505306	0	1.0000	0.8320	0.8777	0.9216	-0.0439	
MZ22502186	MZ22515080	0	-0.2156	0.5470	-0.0539	0.2928	-0.3466	
MZ22521526	MZ22527547	0	1.0000	0.5556	0.8462	0.8462	-0.0000	
MZ22526864	MZ22527103	0	-0.1923	0.0000	-0.1264	-0.1099	-0.0165	
MZ22507754	MZ22525829	0	1.0000	0.4000	0.7857	0.7857	0.0000	
MZ22515858	MZ22503032	0	0.0011	0.0828	-0.5404	0.0478	-0.5882	
MZ22530172	MZ22531066	0	0.0000	-0.5000	-0.2500	-0.2500	0.0000	
MZ22521630	MZ22520937	0	0.5853	1.0000	0.7707	0.7926	-0.0220	
MZ22507887	MZ22514887	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22503742	MZ22528527	0	0.9750	0.0000	0.8797	0.8822	-0.0025	
MZ22520423	MZ22505637	0	0.0080	1.0000	0.6626	0.8196	-0.1571	
MZ22523009	MZ22511791	0	0.5356	0.8000	0.6283	0.6458	-0.0174	
MZ22530494	MZ22529908	0	0.0298	0.0000	-0.3282	0.0149	-0.3431	
MZ22529023	MZ22518702	0	0.0000	-0.0591	-0.1934	-0.0460	-0.1474	
MZ22523487	MZ22513788	0	0.7333	0.7983	0.6523	0.7647	-0.1124	
MZ22529276	MZ22508480	0	0.1973	1.0000	0.8066	0.9197	-0.1132	
MZ22508039	MZ22529999	0	0.1761	-0.5000	-0.2236	0.0070	-0.2307	
MZ22524987	MZ22520214	0	1.0000	0.9537	0.9485	0.9802	-0.0317	
MZ22509435	MZ22512038	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22523837	MZ22527193	0	0.0286	0.6359	-0.0058	0.1245	-0.1302	
MZ22525430	MZ22508577	0	0.8790	1.0000	0.9335	0.9541	-0.0206	
MZ22500931	MZ22500429	0	0.1817	0.2875	-0.2594	0.2346	-0.4940	
MZ22506290	MZ22527729	0	0.8170	1.0000	0.8158	0.9034	-0.0876	
MZ22524904	MZ22517102	0	0.6000	0.5222	0.4741	0.5870	-0.1129	
MZ22514943	MZ22517966	0	0.2500	0.9320	0.8064	0.8183	-0.0119	
MZ22516536	MZ22527165	0	0.7734	0.0000	0.5574	0.5625	-0.0051	
MZ22509453	MZ22510902	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22502981	MZ22522514	0	1.0000	0.1016	0.3020	0.6150	-0.3130	
MZ22512100	MZ22520178	0	0.5118	0.8823	0.5853	0.6918	-0.1065	
MZ22530167	MZ22512090	0	0.9605	0.8033	0.7347	0.8198	-0.0851	
MZ22525334	MZ22510222	0	0.0079	-0.0277	-0.2637	-0.0201	-0.2436	
MZ22512882	MZ22505520	0	1.0000	0.7150	0.7026	0.8753	-0.1727	
MZ22525321	MZ22523492	0	1.0000	0.6692	0.8232	0.8346	-0.0114	
MZ22513169	MZ22530028	0	0.9643	-1.0000	0.7641	0.7679	-0.0038	
MZ22520977	MZ22515582	0	1.0000	0.8930	0.9245	0.9497	-0.0251	
MZ22512947	MZ22529720	0	1.0000	-1.0000	0.8000	0.8000	0.0000	
MZ22505090	MZ22522537	0	1.0000	0.5384	0.7692	0.8846	-0.1154	
MZ22515423	MZ22500708	0	0.7545	0.8767	0.7572	0.8156	-0.0584	
MZ22505134	MZ22512714	0	0.9926	0.8476	0.8477	0.9098	-0.0620	
MZ22508280	MZ22513716	0	0.8833	0.9479	0.8248	0.9205	-0.0957	
MZ22529273	MZ22511094	0	0.3083	1.0000	0.8690	0.9012	-0.0322	
MZ22503454	MZ22529832	0	0.9697	-0.0235	0.7747	0.8704	-0.0957	
MZ22508734	MZ22526215	0	1.0000	0.8889	0.9630	0.9630	-0.0000	
MZ22506622	MZ22523065	0	1.0000	0.7500	0.9545	0.9545	0.0000	
MZ22528299	MZ22522339	0	-0.3029	0.8357	0.5962	0.6934	-0.0972	
MZ22527406	MZ22509638	0	0.5000	0.5935	0.5373	0.5757	-0.0384	
MZ22513798	MZ22525575	0	0.4867	0.0793	0.2434	0.4336	-0.1902	
MZ22522263	MZ22527368	0	0.2391	0.7143	0.3174	0.3838	-0.0663	
MZ22518816	MZ22525567	0	0.9108	0.1804	0.5699	0.7369	-0.1670	
MZ22530820	MZ22508640	0	-0.6667	1.0000	0.7500	0.7500	0.0000	
MZ22509181	MZ22508856	0	0.5625	1.0000	0.7879	0.7879	0.0000	
MZ22507573	MZ22518731	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22505858	MZ22500634	0	1.0000	0.1642	0.3277	0.5934	-0.2657	
MZ22529962	MZ22523182	0	0.8209	0.9333	0.8338	0.9201	-0.0863	
MZ22509666	MZ22527968	0	1.0000	0.0000	0.8947	0.8947	0.0000	
MZ22522065	MZ22527550	0	0.6667	0.8078	0.5743	0.7158	-0.1415	
MZ22507161	MZ22526826	0	1.0000	0.6161	0.7517	0.9452	-0.1934	
MZ22506145	MZ22512459	0	0.2858	1.0000	0.3456	0.6429	-0.2974	
MZ22518935	MZ22517761	0	0.2717	1.0000	0.8208	0.9007	-0.0799	
MZ22512981	MZ22507549	0	0.8750	0.6404	0.5475	0.7794	-0.2319	
MZ22501369	MZ22520950	0	0.2020	1.0000	0.2833	0.5775	-0.2942	
MZ22518940	MZ22529125	0	0.3727	-1.0000	-0.2321	-0.0195	-0.2126	
MZ22513414	MZ22508689	0	0.9444	0.9601	0.9303	0.9521	-0.0218	
MZ22529564	MZ22513426	0	1.0000	0.8188	0.8173	0.8401	-0.0228	
MZ22530640	MZ22520272	0	-0.5000	0.9696	0.7818	0.7859	-0.0041	
MZ22525217	MZ22503864	0	1.0000	0.2845	0.2846	0.3918	-0.1073	
MZ22505797	MZ22509940	0	0.9048	1.0000	0.9314	0.9524	-0.0210	
MZ22500934	MZ22500115	0	1.0000	0.5310	0.5249	0.7483	-0.2234	
MZ22526724	MZ22530415	0	1.0000	-0.5000	0.6667	0.6667	0.0000	
MZ22525784	MZ22501918	0	0.6000	0.9116	0.8273	0.8467	-0.0194	
MZ22520162	MZ22519083	0	0.9412	0.1976	0.4235	0.6838	-0.2603	
MZ22523675	MZ22529557	0	0.2000	0.2210	0.1123	0.2060	-0.0937	
MZ22528642	MZ22528470	0	0.1044	0.0219	-0.5816	0.0549	-0.6365	
MZ22508234	MZ22527991	0	0.7189	0.0000	0.6131	0.6390	-0.0259	
MZ22515853	MZ22522625	0	1.0000	0.9814	0.9809	0.9907	-0.0098	
MZ22518466	MZ22508558	0	1.0000	0.6776	0.7437	0.9097	-0.1660	
MZ22514609	MZ22522625	0	1.0000	0.9814	0.9809	0.9907	-0.0098	
MZ22520595	MZ22506733	0	-0.0060	0.5265	0.1717	0.4251	-0.2534	
MZ22521154	MZ22511354	0	0.2838	0.7913	0.2020	0.5556	-0.3536	
MZ22504462	MZ22504947	0	0.3837	0.5213	0.0134	0.4581	-0.4447	
MZ22527690	MZ22501650	0	0.9980	0.7689	0.7929	0.8767	-0.0839	
MZ22507201	MZ22508308	0	0.8347	1.0000	0.8716	0.9299	-0.0582	
MZ22527628	MZ22504786	0	0.3229	0.9165	0.5915	0.7874	-0.1960	
MZ22514107	MZ22519539	0	0.7647	0.5301	0.5656	0.6630	-0.0975	
MZ22512394	MZ22503922	0	0.8461	0.9986	0.9340	0.9347	-0.0006	
MZ22530469	MZ22501111	0	-0.5000	0.6975	0.5376	0.5714	-0.0338	
MZ22517264	MZ22510365	0	1.0000	0.9002	0.9485	0.9514	-0.0029	
MZ22500783	MZ22527604	0	0.1344	0.1371	-0.1291	0.1348	-0.2639	
MZ22513969	MZ22530466	0	0.7827	0.0000	0.6761	0.7003	-0.0243	
MZ22529880	MZ22521935	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22505294	MZ22529491	0	0.4012	0.0000	0.2979	0.3611	-0.0632	
MZ22504836	MZ22502328	0	1.0000	0.2762	0.3647	0.6674	-0.3027	
MZ22511604	MZ22519192	0	0.2645	0.5694	0.3834	0.4322	-0.0488	
MZ22503712	MZ22530567	0	0.1161	0.0000	0.0149	0.1045	-0.0897	
MZ22502152	MZ22522973	0	1.0000	0.5000	0.9091	0.9091	0.0000	
MZ22520863	MZ22505185	0	0.9424	1.0000	0.9556	0.9746	-0.0190	
MZ22518774	MZ22524794	0	1.0000	-0.1667	0.3000	0.3000	0.0000	
MZ22510004	MZ22509592	0	0.8823	0.0869	0.1967	0.4733	-0.2766	
MZ22518483	MZ22510568	0	0.5547	1.0000	0.7703	0.8219	-0.0515	
MZ22523326	MZ22526102	0	0.4167	0.4746	0.2458	0.4430	-0.1972	
MZ22504460	MZ22503351	0	0.3599	0.8661	0.2784	0.6057	-0.3274	
MZ22515638	MZ22501659	0	-0.5000	0.2103	0.0633	0.1427	-0.0794	
MZ22505361	MZ22505386	0	0.9802	1.0000	0.9796	0.9901	-0.0105	
MZ22511648	MZ22504220	0	0.6530	0.3955	0.1899	0.5206	-0.3307	
MZ22515530	MZ22504929	0	0.1643	1.0000	0.3046	0.5935	-0.2889	
MZ22529743	MZ22530379	0	0.1316	0.5134	-0.4651	0.3225	-0.7876	
MZ22530835	MZ22529543	0	0.0000	0.0566	-0.3218	0.0283	-0.3501	
MZ22502592	MZ22530094	0	0.9859	0.0000	0.8906	0.8920	-0.0014	
MZ22512517	MZ22513285	0	1.0000	0.7344	0.8049	0.8153	-0.0104	
MZ22528953	MZ22515367	0	0.3188	0.9240	0.8027	0.8333	-0.0306	
MZ22503464	MZ22505123	0	0.0821	1.0000	0.2564	0.5287	-0.2722	
MZ22514954	MZ22512124	0	0.9317	0.9340	0.8791	0.9329	-0.0538	
MZ22516193	MZ22503900	0	1.0000	0.8889	0.9429	0.9429	-0.0000	
MZ22519881	MZ22524179	0	0.8333	0.2152	0.2791	0.5741	-0.2950	
MZ22530975	MZ22527359	0	0.0000	0.9440	0.6912	0.7080	-0.0168	
MZ22507006	MZ22527131	0	0.8327	-0.3333	0.6717	0.6928	-0.0210	
MZ22521876	MZ22522027	0	0.9286	0.4434	0.4416	0.7387	-0.2972	
MZ22512694	MZ22524056	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22510257	MZ22512227	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530951	MZ22507559	0	0.0000	0.8565	0.7635	0.7664	-0.0029	
MZ22531168	MZ22521644	0	0.7342	0.5756	0.4164	0.6152	-0.1988	
MZ22516007	MZ22516376	0	1.0000	0.9091	0.9059	0.9545	-0.0487	
MZ22523790	MZ22515957	0	-0.1452	1.0000	0.6975	0.7918	-0.0942	
MZ22518919	MZ22507340	0	0.0901	1.0000	0.6783	0.8418	-0.1635	
MZ22508398	MZ22518950	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22515847	MZ22501228	0	0.7294	1.0000	0.8494	0.8611	-0.0116	
MZ22506147	MZ22502843	0	1.0000	0.2334	0.3280	0.6277	-0.2997	
MZ22526209	MZ22522613	0	0.7500	-0.0454	0.0981	0.2727	-0.1747	
MZ22527732	MZ22519339	0	0.0000	0.9375	0.7500	0.7500	0.0000	
MZ22525275	MZ22502508	0	0.1790	0.5112	0.1736	0.4448	-0.2712	
MZ22507378	MZ22511657	0	0.5071	1.0000	0.5697	0.7535	-0.1838	
MZ22528787	MZ22526936	0	-0.2913	1.0000	0.6492	0.7652	-0.1160	
MZ22529436	MZ22520622	0	0.1027	0.5000	0.2669	0.4338	-0.1669	
MZ22506936	MZ22515742	0	0.2631	1.0000	0.4022	0.6910	-0.2888	
MZ22514251	MZ22523133	0	0.8750	0.9412	0.9091	0.9091	-0.0000	
MZ22510450	MZ22507960	0	0.2349	0.8235	0.4692	0.6898	-0.2205	
MZ22500845	MZ22512020	0	0.2200	0.0495	-0.2563	0.1695	-0.4257	
MZ22501307	MZ22519377	0	1.0000	0.3004	0.5724	0.8001	-0.2277	
MZ22502988	MZ22505316	0	1.0000	0.6310	0.6675	0.8723	-0.2047	
MZ22522525	MZ22529033	0	0.9781	-0.2255	0.2079	0.4310	-0.2232	
MZ22530000	MZ22529588	0	0.0000	1.0000	0.5000	0.5000	0.0000	
MZ22512768	MZ22523416	0	0.6528	0.5044	0.3839	0.5751	-0.1912	
MZ22516949	MZ22502480	0	0.3665	0.9208	0.3492	0.6705	-0.3213	
MZ22507622	MZ22503407	0	0.5624	0.9879	0.6269	0.8558	-0.2289	
MZ22521458	MZ22525675	0	0.9406	0.2683	0.6004	0.6483	-0.0479	
MZ22513173	MZ22530143	0	1.0000	0.0000	0.9000	0.9000	0.0000	
MZ22526454	MZ22522951	0	0.2238	0.2080	-0.3685	0.2159	-0.5843	
MZ22531171	MZ22516219	0	0.0000	1.0000	0.9048	0.9048	0.0000	
MZ22527956	MZ22531173	0	0.1154	1.0000	0.1884	0.5577	-0.3692	
MZ22525062	MZ22525751	0	0.4014	0.4545	-0.2929	0.4279	-0.7209	
MZ22505881	MZ22501347	0	1.0000	0.0964	0.2952	0.5733	-0.2781	
MZ22506854	MZ22516986	0	1.0000	0.9444	0.9737	0.9737	0.0000	
MZ22529238	MZ22522057	0	1.0000	0.7702	0.7617	0.8213	-0.0596	
MZ22517217	MZ22515395	0	1.0000	0.1250	0.7407	0.7407	0.0000	
MZ22529739	MZ22512097	0	-0.5000	1.0000	0.8571	0.8571	0.0000	
MZ22519976	MZ22506864	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529517	MZ22518252	0	1.0000	0.7647	0.7954	0.7961	-0.0007	
MZ22508049	MZ22524584	0	0.9500	0.1090	0.5978	0.7818	-0.1840	
MZ22519944	MZ22506125	0	0.9721	0.9286	0.9391	0.9524	-0.0134	
MZ22500698	MZ22522175	0	1.0000	0.2931	0.6268	0.6970	-0.0702	
MZ22530847	MZ22503266	0	0.0000	0.9693	0.8739	0.8770	-0.0031	
MZ22509495	MZ22526593	0	1.0000	0.3665	0.4478	0.7313	-0.2835	
MZ22529205	MZ22504006	0	0.1597	1.0000	0.8233	0.9236	-0.1003	
MZ22512712	MZ22531190	0	0.9542	-0.5000	0.7663	0.7725	-0.0062	
MZ22510027	MZ22528715	0	1.0000	-1.0000	0.8000	0.8000	0.0000	
MZ22530103	MZ22506275	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22523001	MZ22519727	0	0.8235	0.9375	0.8788	0.8788	-0.0000	
MZ22508722	MZ22529094	0	1.0000	-0.5000	0.8500	0.8500	0.0000	
MZ22530976	MZ22524358	0	0.0000	1.0000	0.8462	0.8462	0.0000	
MZ22525914	MZ22511293	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530394	MZ22508525	0	0.6667	0.9520	0.8988	0.9069	-0.0081	
MZ22513709	MZ22529853	0	0.6250	1.0000	0.7000	0.7000	0.0000	
MZ22506584	MZ22511865	0	0.3880	0.9619	0.3617	0.6667	-0.3050	
MZ22517093	MZ22525505	0	0.1847	0.8895	0.2846	0.4384	-0.1539	
MZ22518953	MZ22509860	0	0.9313	1.0000	0.9291	0.9666	-0.0375	
MZ22524282	MZ22500834	0	0.8667	0.6524	0.5825	0.7498	-0.1673	
MZ22522370	MZ22526483	0	0.9167	0.0000	0.7857	0.7857	-0.0000	
MZ22514808	MZ22515545	0	0.9058	0.6665	0.5961	0.7861	-0.1900	
MZ22519911	MZ22528481	0	1.0000	-0.5000	0.8571	0.8571	0.0000	
MZ22511173	MZ22512237	0	0.2852	0.9474	0.3872	0.6784	-0.2912	
MZ22530980	MZ22519686	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22510768	MZ22519511	0	0.2441	1.0000	0.3682	0.6545	-0.2862	
MZ22527394	MZ22500713	0	0.8787	0.8004	0.7373	0.8325	-0.0952	
MZ22516171	MZ22509548	0	0.5092	0.3553	0.1679	0.4630	-0.2952	
MZ22504346	MZ22502292	0	1.0000	0.9372	0.9522	0.9661	-0.0138	
MZ22512808	MZ22530307	0	0.9774	1.0000	0.9772	0.9796	-0.0024	
MZ22507203	MZ22510658	0	0.9444	0.1419	0.7109	0.8298	-0.1189	
MZ22505109	MZ22517619	0	1.0000	0.9324	0.9559	0.9671	-0.0112	
MZ22525848	MZ22528857	0	0.1201	0.0967	-0.3168	0.1134	-0.4302	
MZ22529034	MZ22506043	0	-0.5000	1.0000	0.8500	0.8500	0.0000	
MZ22529635	MZ22507236	0	0.0000	0.8815	0.7994	0.8014	-0.0020	
MZ22528614	MZ22528088	0	0.0273	0.0473	-0.6537	0.0373	-0.6910	
MZ22503461	MZ22510992	0	0.9208	1.0000	0.9191	0.9583	-0.0392	
MZ22505841	MZ22516376	0	1.0000	0.9091	0.9056	0.9587	-0.0531	
MZ22501250	MZ22513570	0	0.5058	1.0000	0.5056	0.7596	-0.2540	
MZ22529322	MZ22500462	0	1.0000	0.0776	0.0735	0.1699	-0.0964	
MZ22522687	MZ22529898	0	0.7069	0.0000	0.6526	0.6545	-0.0019	
MZ22529067	MZ22525174	0	1.0000	0.9607	0.9579	0.9720	-0.0140	
MZ22520527	MZ22523617	0	1.0000	-0.5000	0.8500	0.8500	0.0000	
MZ22509603	MZ22513876	0	0.9444	0.3706	0.4242	0.6836	-0.2594	
MZ22516692	MZ22516561	0	0.8006	0.8000	0.7685	0.8004	-0.0319	
MZ22526657	MZ22503103	0	0.3612	0.8889	0.6414	0.8135	-0.1721	
MZ22516559	MZ22503753	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22508817	MZ22508426	0	0.6213	1.0000	0.6121	0.8052	-0.1931	
MZ22524334	MZ22510179	0	0.8359	0.8922	0.7846	0.8624	-0.0778	
MZ22527901	MZ22528319	0	0.1790	1.0000	0.2333	0.4527	-0.2194	
MZ22511309	MZ22503791	0	0.9391	0.9221	0.9043	0.9304	-0.0261	
MZ22515454	MZ22508990	0	0.9215	0.9384	0.8875	0.9313	-0.0438	
MZ22507115	MZ22519632	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530290	MZ22505280	0	0.0000	1.0000	0.9048	0.9048	0.0000	
MZ22525012	MZ22525213	0	1.0000	0.6667	0.9474	0.9474	-0.0000	
MZ22518678	MZ22508771	0	0.7541	0.9922	0.8927	0.8970	-0.0042	
MZ22524372	MZ22526359	0	1.0000	0.6667	0.8750	0.8750	-0.0000	
MZ22530673	MZ22515665	0	0.7159	1.0000	0.7719	0.9594	-0.1875	
MZ22510586	MZ22507584	0	0.5389	0.9601	0.7166	0.7378	-0.0212	
MZ22522745	MZ22504826	0	0.6321	0.8432	0.6775	0.7588	-0.0813	
MZ22508006	MZ22526320	0	1.0000	0.0940	0.4233	0.6493	-0.2259	
MZ22502203	MZ22503582	0	1.0000	0.2324	0.3236	0.6162	-0.2926	
MZ22530487	MZ22510841	0	1.0000	0.7915	0.8016	0.8124	-0.0108	
MZ22522011	MZ22516898	0	0.5714	0.9085	0.7950	0.8177	-0.0227	
MZ22530709	MZ22531123	0	0.0000	-0.5000	-0.2500	-0.2500	0.0000	
MZ22501541	MZ22503584	0	0.3290	1.0000	0.3895	0.6645	-0.2750	
MZ22515097	MZ22528331	0	0.1681	0.0000	0.0615	0.1483	-0.0868	
MZ22509888	MZ22528493	0	-0.0764	0.0000	-0.0818	-0.0546	-0.0273	
MZ22527871	MZ22523718	0	0.0560	1.0000	0.4112	0.5280	-0.1168	
MZ22515903	MZ22526673	0	0.5211	0.2796	0.2234	0.4194	-0.1960	
MZ22528500	MZ22520491	0	1.0000	0.7407	0.7417	0.7712	-0.0295	
MZ22516289	MZ22520531	0	0.0467	0.4641	-0.2406	0.2554	-0.4960	
MZ22511229	MZ22503279	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22523158	MZ22507412	0	1.0000	0.9685	0.9683	0.9730	-0.0048	
MZ22525033	MZ22513105	0	0.8667	1.0000	0.9394	0.9394	-0.0000	
MZ22529285	MZ22510530	0	0.3140	1.0000	0.8077	0.9314	-0.1237	
MZ22502055	MZ22513238	0	0.9822	0.9482	0.9283	0.9666	-0.0383	
MZ22520204	MZ22530265	0	0.9765	1.0000	0.9764	0.9790	-0.0026	
MZ22510619	MZ22508320	0	0.6919	0.8863	0.6807	0.8126	-0.1319	
MZ22528986	MZ22504070	0	0.2645	1.0000	0.8160	0.9300	-0.1140	
MZ22530483	MZ22513792	0	0.0000	1.0000	0.9000	0.9000	0.0000	
MZ22520763	MZ22519006	0	0.6552	1.0000	0.7090	0.8491	-0.1401	
MZ22515812	MZ22527955	0	0.9726	0.6376	0.8026	0.9354	-0.1328	
MZ22523913	MZ22527105	0	0.9730	1.0000	0.9726	0.9790	-0.0065	
MZ22528590	MZ22530185	0	-0.3333	1.0000	0.2000	0.2000	-0.0000	
MZ22529320	MZ22514924	0	0.0000	0.7042	0.5766	0.5959	-0.0193	
MZ22527653	MZ22518613	0	0.9729	0.8947	0.8992	0.9199	-0.0207	
MZ22531023	MZ22506403	0	0.6667	0.3966	0.3631	0.4352	-0.0721	
MZ22513055	MZ22509282	0	0.9946	1.0000	0.9944	0.9974	-0.0030	
MZ22500323	MZ22516433	0	0.8656	0.7692	0.8141	0.8277	-0.0136	
MZ22523925	MZ22520587	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22515019	MZ22521554	0	0.9831	1.0000	0.9829	0.9875	-0.0047	
MZ22530733	MZ22513073	0	1.0000	0.1832	0.1674	0.5099	-0.3425	
MZ22524677	MZ22507868	0	0.6985	0.8462	0.6458	0.7816	-0.1358	
MZ22504705	MZ22516840	0	0.9630	0.5556	0.8611	0.8611	0.0000	
MZ22507614	MZ22524355	0	1.0000	0.5714	0.8125	0.8125	-0.0000	
MZ22526707	MZ22501641	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22518354	MZ22527680	0	0.8823	0.2222	0.6538	0.6538	0.0000	
MZ22517259	MZ22508774	0	0.7500	1.0000	0.9231	0.9231	0.0000	
MZ22512019	MZ22516255	0	1.0000	0.9048	0.9055	0.9552	-0.0497	
MZ22529964	MZ22519214	0	0.0000	1.0000	0.7778	0.7778	0.0000	
MZ22508426	MZ22500265	0	1.0000	0.6991	0.6905	0.8452	-0.1548	
MZ22528683	MZ22528536	0	0.0000	-0.1732	-0.3622	-0.0866	-0.2756	
MZ22504609	MZ22507837	0	1.0000	0.9029	0.8990	0.9571	-0.0582	
MZ22531044	MZ22500690	0	-0.5000	-0.0154	-0.1805	-0.0724	-0.1081	
MZ22503320	MZ22526801	0	1.0000	0.0000	0.8636	0.8636	0.0000	
MZ22508266	MZ22507981	0	0.3362	1.0000	0.5366	0.7345	-0.1979	
MZ22520378	MZ22509078	0	0.8345	0.9479	0.7811	0.8942	-0.1131	
MZ22523820	MZ22520338	0	0.8125	0.8998	0.7874	0.8499	-0.0625	
MZ22508014	MZ22526184	0	0.8036	0.6250	0.6935	0.7526	-0.0591	
MZ22517421	MZ22500699	0	0.9664	0.9904	0.9552	0.9795	-0.0243	
MZ22512039	MZ22521787	0	0.9122	0.9375	0.9084	0.9241	-0.0157	
MZ22505755	MZ22524416	0	1.0000	0.9375	0.9706	0.9706	0.0000	
MZ22510856	MZ22523567	0	0.6283	1.0000	0.7327	0.8441	-0.1114	
MZ22516436	MZ22500583	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529170	MZ22507819	0	-0.5000	0.9327	0.7853	0.7894	-0.0041	
MZ22501211	MZ22523698	0	0.3244	1.0000	0.3634	0.6622	-0.2988	
MZ22530576	MZ22516568	0	0.0000	0.5333	0.4706	0.4706	0.0000	
MZ22525229	MZ22528939	0	0.1675	1.0000	0.2703	0.4450	-0.1747	
MZ22519963	MZ22512429	0	0.9553	-0.3600	0.7214	0.7975	-0.0760	
MZ22508532	MZ22507791	0	0.8524	0.8622	0.7580	0.8579	-0.0999	
MZ22500449	MZ22524800	0	1.0000	0.5368	0.7556	0.9368	-0.1812	
MZ22503550	MZ22521382	0	0.1942	-1.0000	-0.1127	0.0151	-0.1278	
MZ22511066	MZ22506121	0	0.5564	0.9612	0.5508	0.8347	-0.2839	
MZ22518417	MZ22503273	0	0.5714	0.8142	0.6666	0.7333	-0.0667	
MZ22514998	MZ22528334	0	0.9760	1.0000	0.9759	0.9784	-0.0025	
MZ22515780	MZ22509888	0	1.0000	-0.0764	0.6936	0.7660	-0.0724	
MZ22513168	MZ22530755	0	1.0000	0.0000	0.9048	0.9048	0.0000	
