F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s 	 s12 	 s12-s 
MZ22529395	MZ22505732	0	0.2795	0.1231	-0.0311	0.1362	-0.1673	
MZ22529230	MZ22512981	0	0.0000	0.8750	0.7778	0.7778	0.0000	
MZ22528879	MZ22527690	0	0.1182	0.9980	0.7832	0.9003	-0.1170	
MZ22531044	MZ22509535	0	-0.5000	1.0000	0.8421	0.8421	0.0000	
MZ22527949	MZ22508437	0	0.0516	0.7303	0.5130	0.6549	-0.1419	
MZ22528315	MZ22500473	0	0.0000	0.9668	0.8613	0.8650	-0.0037	
MZ22529579	MZ22517667	0	1.0000	0.7273	0.7500	0.7500	0.0000	
MZ22521722	MZ22523878	0	0.2147	1.0000	0.7861	0.9127	-0.1266	
MZ22528879	MZ22506518	0	0.1182	0.9375	0.7296	0.8465	-0.1168	
MZ22530818	MZ22507369	0	1.0000	0.1615	0.1553	0.2547	-0.0994	
MZ22528218	MZ22518090	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528562	MZ22514053	0	0.1065	0.9330	0.7176	0.8412	-0.1236	
MZ22528198	MZ22513542	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530870	MZ22505271	0	1.0000	0.7780	0.7768	0.8026	-0.0259	
MZ22530748	MZ22525748	0	0.8840	1.0000	0.8342	0.9871	-0.1529	
MZ22526352	MZ22508950	0	-0.3333	0.8000	0.6111	0.6111	-0.0000	
MZ22527961	MZ22500683	0	0.1074	0.0220	-0.0785	0.0294	-0.1079	
MZ22530641	MZ22502185	0	0.0000	0.3719	0.2635	0.3306	-0.0670	
MZ22529397	MZ22522717	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22526185	MZ22507242	0	0.4905	0.1757	-0.1471	0.3248	-0.4719	
MZ22530721	MZ22513694	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528385	MZ22507369	0	0.1597	0.1615	-0.0591	0.1613	-0.2204	
MZ22529789	MZ22505271	0	0.0000	0.7780	0.6657	0.6915	-0.0259	
MZ22524756	MZ22502966	0	0.1612	1.0000	0.7051	0.8676	-0.1624	
MZ22526510	MZ22524641	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22530638	MZ22514741	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528883	MZ22503292	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528451	MZ22523198	0	0.1865	1.0000	0.7858	0.9096	-0.1238	
MZ22528939	MZ22521630	0	1.0000	0.5853	0.6226	0.6314	-0.0088	
MZ22530116	MZ22506483	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22528424	MZ22516371	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529984	MZ22500579	0	1.0000	0.1210	0.1250	0.2135	-0.0885	
MZ22528355	MZ22509962	0	0.0000	0.4375	0.3889	0.3889	0.0000	
MZ22521452	MZ22521202	0	0.0978	0.3124	0.0927	0.2766	-0.1839	
MZ22530292	MZ22522032	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22525244	MZ22507074	0	0.6667	0.9243	0.8678	0.8813	-0.0135	
MZ22528288	MZ22513024	0	0.6766	0.5376	0.4123	0.5522	-0.1399	
MZ22528042	MZ22519894	0	-0.1016	1.0000	0.7837	0.8776	-0.0939	
MZ22528322	MZ22509483	0	1.0000	0.8235	0.8421	0.8421	-0.0000	
MZ22529097	MZ22504401	0	-0.0034	1.0000	0.7846	0.8885	-0.1039	
MZ22528451	MZ22515576	0	0.1865	1.0000	0.7858	0.9096	-0.1238	
MZ22528992	MZ22518604	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22529491	MZ22519894	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530919	MZ22523878	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530154	MZ22508004	0	0.3103	1.0000	0.7874	0.9234	-0.1360	
MZ22528867	MZ22521212	0	1.0000	0.9375	0.9444	0.9444	0.0000	
MZ22528386	MZ22522032	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22506124	MZ22520111	0	-0.0780	0.8000	0.5815	0.6537	-0.0722	
MZ22530528	MZ22518163	0	0.0147	0.9375	0.7289	0.8350	-0.1061	
MZ22528452	MZ22503732	0	0.0000	0.8750	0.7778	0.7778	0.0000	
MZ22527954	MZ22514053	0	0.0765	0.9330	0.7174	0.8378	-0.1205	
MZ22528701	MZ22519308	0	0.1414	0.8750	0.6743	0.7935	-0.1192	
MZ22529452	MZ22505732	0	0.2218	0.1231	-0.0315	0.1314	-0.1628	
MZ22530873	MZ22513498	0	0.6667	0.2532	0.2716	0.3185	-0.0468	
MZ22526954	MZ22523515	0	0.0000	0.8667	0.7222	0.7222	-0.0000	
MZ22529932	MZ22506531	0	1.0000	0.8201	0.8234	0.8401	-0.0167	
MZ22528500	MZ22502069	0	1.0000	0.9401	0.9400	0.9468	-0.0067	
MZ22529108	MZ22507845	0	0.8833	0.8104	0.6640	0.8181	-0.1541	
MZ22526337	MZ22524839	0	0.8537	0.1599	0.0351	0.3141	-0.2789	
MZ22523674	MZ22521375	0	0.2533	0.9395	0.4718	0.7489	-0.2770	
MZ22530253	MZ22524334	0	0.0401	0.8359	0.6534	0.7563	-0.1030	
MZ22528648	MZ22523900	0	0.0838	1.0000	0.7959	0.9036	-0.1077	
MZ22528867	MZ22521212	0	1.0000	0.9375	0.9444	0.9444	0.0000	
MZ22524076	MZ22524088	0	0.1261	1.0000	0.6894	0.8544	-0.1649	
MZ22530880	MZ22501909	0	0.0000	0.1934	0.1073	0.1749	-0.0676	
MZ22528417	MZ22516503	0	0.1232	0.9375	0.7297	0.8470	-0.1173	
MZ22528640	MZ22508572	0	0.7473	0.4227	0.2475	0.4588	-0.2113	
MZ22530880	MZ22521212	0	0.0000	0.9375	0.8333	0.8333	0.0000	
MZ22529407	MZ22514984	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528468	MZ22523307	0	0.1047	1.0000	0.7851	0.9005	-0.1154	
MZ22528297	MZ22510919	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529011	MZ22521639	0	-0.5000	0.8750	0.7222	0.7222	0.0000	
MZ22528264	MZ22519894	0	-0.2488	1.0000	0.7827	0.8612	-0.0786	
MZ22528002	MZ22508210	0	0.0198	0.9375	0.7289	0.8355	-0.1066	
MZ22529436	MZ22517712	0	0.1027	0.8958	0.6801	0.8076	-0.1276	
MZ22530013	MZ22509394	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528467	MZ22521630	0	0.0000	0.5853	0.5114	0.5202	-0.0088	
MZ22527954	MZ22518508	0	0.0765	1.0000	0.7958	0.9028	-0.1070	
MZ22528348	MZ22501259	0	0.7150	0.6842	0.5406	0.6871	-0.1466	
MZ22529086	MZ22503732	0	0.0000	0.8750	0.7778	0.7778	0.0000	
MZ22530820	MZ22520895	0	-0.6667	0.9375	0.6842	0.6842	0.0000	
MZ22529941	MZ22510919	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22528683	MZ22522032	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529949	MZ22509962	0	0.0000	0.4375	0.3889	0.3889	0.0000	
MZ22528816	MZ22503732	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22528139	MZ22500579	0	0.8000	0.1210	0.0991	0.2753	-0.1762	
MZ22530223	MZ22500579	0	1.0000	0.1210	0.1250	0.2135	-0.0885	
MZ22528195	MZ22507452	0	-1.0000	0.9920	0.7698	0.7707	-0.0009	
MZ22527990	MZ22519954	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22528562	MZ22514321	0	0.1065	0.9981	0.7832	0.8990	-0.1159	
MZ22528764	MZ22500473	0	1.0000	0.9668	0.9664	0.9717	-0.0053	
MZ22529682	MZ22507334	0	-0.5000	0.9586	0.7916	0.7965	-0.0049	
MZ22527720	MZ22510610	0	0.3333	0.7982	0.7014	0.7248	-0.0234	
MZ22529554	MZ22506825	0	0.2261	0.2394	0.0595	0.2380	-0.1784	
MZ22530941	MZ22518707	0	0.0000	0.8686	0.7713	0.7721	-0.0008	
MZ22528361	MZ22505240	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22528662	MZ22502782	0	0.0000	0.1661	0.0625	0.1477	-0.0851	
MZ22530777	MZ22509793	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528503	MZ22503292	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529460	MZ22520853	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528662	MZ22507807	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530254	MZ22513024	0	0.0294	0.5376	0.3396	0.4841	-0.1445	
MZ22529907	MZ22518372	0	0.8139	1.0000	0.8351	0.9823	-0.1472	
MZ22528020	MZ22513024	0	0.6442	0.5376	0.3916	0.5488	-0.1572	
MZ22528879	MZ22506729	0	0.1182	0.8750	0.6741	0.7909	-0.1168	
MZ22529742	MZ22514608	0	-0.5000	0.8235	0.6842	0.6842	-0.0000	
MZ22530544	MZ22509535	0	-0.5000	1.0000	0.8421	0.8421	0.0000	
MZ22527963	MZ22510496	0	1.0000	0.3593	0.3895	0.4305	-0.0410	
MZ22526239	MZ22512735	0	-1.0000	0.8125	0.6111	0.6111	0.0000	
MZ22529301	MZ22518376	0	-0.4207	0.9375	0.7260	0.7866	-0.0606	
MZ22531140	MZ22501909	0	0.0000	0.1934	0.1073	0.1749	-0.0676	
MZ22528441	MZ22508335	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528191	MZ22523878	0	-0.2171	1.0000	0.7829	0.8648	-0.0819	
MZ22530466	MZ22502185	0	0.0000	0.3719	0.2635	0.3306	-0.0670	
MZ22527773	MZ22506226	0	-0.2500	0.9401	0.6613	0.6757	-0.0143	
MZ22531066	MZ22520895	0	-0.5000	0.9375	0.7778	0.7778	0.0000	
MZ22527201	MZ22522319	0	0.1173	0.9375	0.7296	0.8464	-0.1167	
MZ22528687	MZ22508612	0	0.0000	0.6884	0.5749	0.6119	-0.0369	
MZ22529231	MZ22502371	0	0.0000	0.5783	0.4854	0.5257	-0.0404	
MZ22529301	MZ22507648	0	-0.4207	0.8055	0.5860	0.6692	-0.0832	
MZ22530347	MZ22522378	0	0.0000	0.9559	0.8445	0.8497	-0.0052	
MZ22528645	MZ22521575	0	0.1186	1.0000	0.7852	0.9021	-0.1169	
MZ22530921	MZ22519538	0	0.0000	0.9534	0.8419	0.8475	-0.0055	
MZ22530446	MZ22510496	0	1.0000	0.3593	0.3895	0.4305	-0.0410	
MZ22530558	MZ22500579	0	1.0000	0.1210	0.1250	0.2135	-0.0885	
MZ22528997	MZ22517774	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528508	MZ22507518	0	-0.5000	0.8078	0.6521	0.6625	-0.0104	
MZ22530779	MZ22506531	0	0.1925	0.8201	0.6093	0.7504	-0.1411	
MZ22528370	MZ22515812	0	0.1587	0.9726	0.7580	0.8822	-0.1242	
MZ22530534	MZ22514582	0	0.6667	1.0000	0.9474	0.9474	-0.0000	
MZ22530976	MZ22514582	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528058	MZ22521442	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22522862	MZ22522978	0	-0.0453	0.6305	0.4176	0.5554	-0.1378	
MZ22530756	MZ22514582	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528195	MZ22523132	0	-1.0000	0.8750	0.6667	0.6667	0.0000	
MZ22528845	MZ22519792	0	-0.1206	0.7500	0.5613	0.6533	-0.0920	
MZ22530596	MZ22515180	0	0.0000	0.2042	0.0999	0.1838	-0.0839	
MZ22530284	MZ22515268	0	0.8739	0.9175	0.7528	0.9129	-0.1601	
MZ22528347	MZ22506247	0	0.0784	0.0715	-0.1421	0.0723	-0.2144	
MZ22525399	MZ22511340	0	1.0000	0.5166	0.5851	0.6693	-0.0842	
MZ22530438	MZ22523304	0	-0.5000	0.8560	0.7031	0.7053	-0.0023	
MZ22528876	MZ22516306	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22523253	MZ22508471	0	0.5389	0.2174	-0.0340	0.2710	-0.3050	
MZ22528424	MZ22502371	0	1.0000	0.5783	0.5763	0.6166	-0.0404	
MZ22529289	MZ22517667	0	1.0000	0.7273	0.7500	0.7500	0.0000	
MZ22530454	MZ22501909	0	0.0000	0.1934	0.1073	0.1749	-0.0676	
MZ22528927	MZ22524257	0	-1.0000	0.9547	0.7321	0.7375	-0.0054	
MZ22528132	MZ22502527	0	0.9710	0.2334	0.2042	0.3111	-0.1069	
MZ22530790	MZ22512571	0	-0.5000	0.9617	0.7948	0.7993	-0.0045	
MZ22530008	MZ22509000	0	0.0000	0.6451	0.5623	0.5734	-0.0110	
MZ22529890	MZ22502992	0	1.0000	0.7710	0.7695	0.7951	-0.0256	
MZ22528560	MZ22518305	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22529320	MZ22507425	0	0.0000	0.9222	0.8105	0.8197	-0.0092	
MZ22527982	MZ22524100	0	0.0971	0.9375	0.7295	0.8441	-0.1147	
MZ22529338	MZ22505571	0	-0.5000	0.8750	0.7222	0.7222	0.0000	
MZ22528742	MZ22507807	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529092	MZ22513498	0	0.0000	0.2532	0.1914	0.2251	-0.0337	
MZ22527940	MZ22510709	0	1.0000	0.8823	0.8947	0.8947	0.0000	
MZ22529984	MZ22504372	0	1.0000	0.2564	0.2644	0.3390	-0.0746	
MZ22530007	MZ22516929	0	1.0000	0.8504	0.8493	0.8670	-0.0177	
MZ22528900	MZ22510919	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22527676	MZ22514741	0	0.6546	1.0000	0.8006	0.9616	-0.1610	
MZ22529015	MZ22518646	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22528920	MZ22502185	0	0.0000	0.3719	0.2635	0.3306	-0.0670	
MZ22529432	MZ22517667	0	1.0000	0.7273	0.7500	0.7500	0.0000	
MZ22530813	MZ22503826	0	0.7285	0.9234	0.7250	0.9017	-0.1767	
MZ22529384	MZ22503292	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529097	MZ22521575	0	-0.0034	1.0000	0.7846	0.8885	-0.1039	
MZ22528672	MZ22526543	0	-0.0288	0.8993	0.6920	0.7961	-0.1041	
MZ22529701	MZ22517774	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22531087	MZ22518028	0	1.0000	0.8101	0.8249	0.8312	-0.0063	
MZ22530030	MZ22512571	0	0.0000	0.9617	0.8504	0.8549	-0.0045	
MZ22530917	MZ22519913	0	0.0000	0.9375	0.8333	0.8333	0.0000	
MZ22529372	MZ22523503	0	0.0253	1.0000	0.7846	0.8917	-0.1070	
MZ22527940	MZ22517246	0	1.0000	0.8125	0.8333	0.8333	0.0000	
MZ22527339	MZ22512491	0	-1.0000	0.8125	0.6111	0.6111	0.0000	
MZ22528599	MZ22518519	0	0.0000	0.6682	0.5712	0.6045	-0.0334	
MZ22530818	MZ22504062	0	1.0000	0.9735	0.9733	0.9764	-0.0031	
MZ22528653	MZ22524072	0	-0.3109	1.0000	0.7823	0.8543	-0.0721	
MZ22528530	MZ22520496	0	1.0000	0.8602	0.8740	0.8758	-0.0017	
MZ22531082	MZ22521212	0	0.0000	0.9375	0.8333	0.8333	0.0000	
MZ22528870	MZ22500528	0	1.0000	0.2202	0.2163	0.2944	-0.0781	
MZ22527830	MZ22525416	0	0.4951	1.0000	0.7406	0.8937	-0.1531	
MZ22528745	MZ22517774	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528742	MZ22504895	0	0.0000	0.8750	0.7778	0.7778	0.0000	
MZ22531022	MZ22502185	0	0.0000	0.3719	0.2635	0.3306	-0.0670	
MZ22530161	MZ22510261	0	0.7390	0.9442	0.7531	0.9118	-0.1587	
MZ22531204	MZ22519656	0	0.0000	0.9079	0.7961	0.8070	-0.0109	
MZ22529402	MZ22507845	0	1.0000	0.8104	0.8244	0.8304	-0.0060	
MZ22528816	MZ22508612	0	1.0000	0.6884	0.6860	0.7230	-0.0369	
MZ22528429	MZ22516306	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529154	MZ22520061	0	0.0000	0.9375	0.8333	0.8333	0.0000	
MZ22529092	MZ22513694	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528421	MZ22516073	0	0.2230	1.0000	0.8535	0.8834	-0.0299	
MZ22528988	MZ22504062	0	-0.5000	0.9735	0.8066	0.8098	-0.0031	
MZ22529902	MZ22521212	0	0.0000	0.9375	0.8333	0.8333	0.0000	
MZ22529981	MZ22500473	0	1.0000	0.9668	0.9665	0.9703	-0.0037	
MZ22529224	MZ22516306	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528152	MZ22511983	0	0.0783	0.6138	0.4101	0.5543	-0.1442	
MZ22527953	MZ22523332	0	-0.0010	0.9412	0.7427	0.8420	-0.0993	
MZ22530292	MZ22515134	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528867	MZ22500579	0	1.0000	0.1210	0.1250	0.2135	-0.0885	
MZ22528267	MZ22508335	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530480	MZ22507862	0	0.0483	0.8750	0.6735	0.7831	-0.1096	
MZ22514725	MZ22505418	0	0.1909	0.4086	0.1975	0.3814	-0.1838	
MZ22513860	MZ22526148	0	0.1722	1.0000	0.7055	0.8693	-0.1638	
MZ22529236	MZ22520302	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22525902	MZ22504727	0	0.1794	0.6995	0.3442	0.5839	-0.2397	
MZ22529318	MZ22524028	0	0.1316	1.0000	0.7853	0.9035	-0.1182	
MZ22528652	MZ22513151	0	0.2648	0.8334	0.6260	0.7702	-0.1442	
MZ22528669	MZ22506483	0	0.0000	0.8750	0.7778	0.7778	0.0000	
MZ22529376	MZ22521232	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22528591	MZ22525748	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22530891	MZ22517703	0	0.0000	1.0000	0.9130	0.9130	0.0000	
MZ22530513	MZ22524902	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22528879	MZ22514123	0	0.1182	1.0000	0.7852	0.9020	-0.1168	
MZ22529325	MZ22505912	0	-1.0000	0.6822	0.4893	0.4953	-0.0060	
MZ22528431	MZ22503732	0	0.0000	0.8750	0.7778	0.7778	0.0000	
MZ22528939	MZ22512390	0	1.0000	0.0674	0.0720	0.1656	-0.0936	
MZ22528138	MZ22521232	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529212	MZ22518090	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528451	MZ22508192	0	0.1865	1.0000	0.7967	0.9144	-0.1177	
MZ22530374	MZ22523878	0	0.2912	1.0000	0.7870	0.9212	-0.1342	
MZ22530073	MZ22508335	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22531201	MZ22514582	0	0.6667	1.0000	0.9474	0.9474	-0.0000	
MZ22529407	MZ22521212	0	0.0000	0.9375	0.8333	0.8333	0.0000	
MZ22528805	MZ22524257	0	0.1365	0.9547	0.7398	0.8638	-0.1240	
MZ22529273	MZ22506394	0	0.3083	1.0000	0.8592	0.8908	-0.0316	
MZ22527954	MZ22516462	0	0.0765	0.8750	0.6737	0.7863	-0.1125	
MZ22528169	MZ22504895	0	-0.5000	0.8750	0.7222	0.7222	0.0000	
MZ22528138	MZ22508599	0	1.0000	0.6842	0.7143	0.7143	0.0000	
MZ22528128	MZ22523072	0	0.0328	1.0000	0.6869	0.8388	-0.1519	
MZ22522636	MZ22521916	0	0.1444	0.4375	0.2854	0.4049	-0.1195	
MZ22531238	MZ22514582	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22523253	MZ22524576	0	0.5389	0.8000	0.5703	0.7565	-0.1862	
MZ22528146	MZ22523900	0	-0.2671	1.0000	0.7938	0.8666	-0.0729	
MZ22521791	MZ22508238	0	0.7589	1.0000	0.7171	0.9330	-0.2160	
MZ22530725	MZ22503826	0	1.0000	0.9234	0.9228	0.9319	-0.0091	
MZ22528742	MZ22507500	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22530039	MZ22513694	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22529376	MZ22509962	0	-0.5000	0.4375	0.3333	0.3333	0.0000	
MZ22530007	MZ22500528	0	1.0000	0.2202	0.2163	0.2944	-0.0781	
MZ22530320	MZ22506531	0	0.0000	0.8201	0.7123	0.7290	-0.0167	
MZ22517224	MZ22514353	0	0.0000	1.0000	0.8333	0.8333	0.0000	
MZ22514262	MZ22526883	0	0.8750	0.5000	0.6667	0.6667	0.0000	
MZ22529818	MZ22516371	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22525119	MZ22517103	0	0.9137	0.1112	0.1478	0.2347	-0.0869	
MZ22530480	MZ22524160	0	0.0483	0.9375	0.7291	0.8387	-0.1096	
MZ22529205	MZ22506825	0	0.1597	0.2394	0.0589	0.2310	-0.1721	
MZ22528876	MZ22500528	0	1.0000	0.2202	0.2163	0.2944	-0.0781	
MZ22530343	MZ22507862	0	-1.0000	0.8750	0.6667	0.6667	0.0000	
MZ22528248	MZ22502227	0	1.0000	0.9832	0.9832	0.9848	-0.0017	
MZ22530195	MZ22507700	0	-0.5000	0.3523	0.2499	0.2867	-0.0368	
MZ22529572	MZ22510508	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528683	MZ22506359	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22528780	MZ22520874	0	-0.5000	0.9444	0.8000	0.8000	0.0000	
MZ22528090	MZ22512690	0	0.9558	0.7500	0.7036	0.7729	-0.0693	
MZ22530007	MZ22502937	0	1.0000	0.7921	0.8108	0.8152	-0.0044	
MZ22529436	MZ22522319	0	0.1027	0.9375	0.7295	0.8447	-0.1152	
MZ22528196	MZ22512022	0	-0.5000	0.6954	0.5264	0.5625	-0.0361	
MZ22528408	MZ22507807	0	0.6388	1.0000	0.7959	0.9599	-0.1639	
MZ22529322	MZ22510919	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530072	MZ22523647	0	0.2613	1.0000	0.7866	0.9179	-0.1313	
MZ22528644	MZ22503732	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22529967	MZ22502300	0	1.0000	0.9474	0.9524	0.9524	-0.0000	
MZ22529100	MZ22518090	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529432	MZ22508335	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530187	MZ22523503	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529891	MZ22504193	0	-0.3147	0.3865	0.1651	0.3086	-0.1434	
MZ22528063	MZ22525380	0	0.2869	0.9180	0.7044	0.8479	-0.1435	
MZ22530399	MZ22500473	0	0.0000	0.9668	0.8613	0.8650	-0.0037	
MZ22530284	MZ22518981	0	0.8739	1.0000	0.8358	0.9867	-0.1509	
MZ22528807	MZ22519180	0	-0.0746	0.9124	0.7137	0.8085	-0.0948	
MZ22528805	MZ22503107	0	0.1365	0.0890	-0.1272	0.0943	-0.2215	
MZ22528069	MZ22523243	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22529779	MZ22510353	0	-0.1713	0.9375	0.7276	0.8143	-0.0867	
MZ22515043	MZ22500214	0	0.1990	0.6078	0.1868	0.4943	-0.3074	
MZ22530116	MZ22516371	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530307	MZ22513998	0	1.0000	0.9129	0.9122	0.9226	-0.0103	
MZ22528865	MZ22510508	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528475	MZ22516929	0	0.0000	0.8504	0.7382	0.7559	-0.0177	
MZ22502688	MZ22520299	0	1.0000	0.3625	0.4901	0.5042	-0.0141	
MZ22529377	MZ22524912	0	0.6000	0.9722	0.8717	0.8791	-0.0075	
MZ22528685	MZ22523332	0	-0.1477	0.9412	0.7418	0.8266	-0.0847	
MZ22523354	MZ22523295	0	0.9193	1.0000	0.8984	0.9821	-0.0837	
MZ22528203	MZ22509793	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529191	MZ22509394	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22527979	MZ22508908	0	0.7727	0.5522	0.4258	0.5754	-0.1496	
MZ22530161	MZ22510261	0	0.7390	0.9442	0.7531	0.9118	-0.1587	
MZ22528318	MZ22511397	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22529229	MZ22516877	0	0.0000	-0.0126	-0.1144	-0.0112	-0.1033	
MZ22530253	MZ22508746	0	0.0401	0.9651	0.7496	0.8623	-0.1128	
MZ22528808	MZ22503292	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528248	MZ22519954	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22528472	MZ22524257	0	0.6667	0.9547	0.9016	0.9092	-0.0076	
MZ22531113	MZ22515461	0	0.0000	0.9715	0.8602	0.8636	-0.0034	
MZ22528411	MZ22524979	0	0.1226	0.7778	0.6060	0.7123	-0.1063	
MZ22529004	MZ22510508	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529353	MZ22503855	0	0.0000	0.5746	0.4628	0.4788	-0.0160	
MZ22529030	MZ22502937	0	-0.5000	0.7921	0.6441	0.6485	-0.0044	
MZ22531124	MZ22509962	0	0.0000	0.4375	0.3889	0.3889	0.0000	
MZ22529230	MZ22506359	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22530354	MZ22516306	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528438	MZ22522120	0	0.0000	0.9908	0.8854	0.8865	-0.0010	
MZ22522476	MZ22525413	0	0.2726	0.7258	0.5838	0.6502	-0.0665	
MZ22528903	MZ22516460	0	0.0519	0.8193	0.6234	0.7341	-0.1107	
MZ22530856	MZ22512390	0	0.0000	0.0674	-0.0332	0.0603	-0.0936	
MZ22531140	MZ22518604	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22529718	MZ22519011	0	0.1367	0.7500	0.5631	0.6819	-0.1187	
MZ22528988	MZ22511128	0	-0.5000	0.8343	0.6664	0.6861	-0.0196	
MZ22529105	MZ22503652	0	1.0000	0.9412	0.9474	0.9474	-0.0000	
MZ22529011	MZ22510895	0	-0.5000	0.5985	0.4597	0.4829	-0.0232	
MZ22529014	MZ22510508	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528025	MZ22525380	0	0.0393	0.9180	0.7020	0.8204	-0.1184	
MZ22529384	MZ22516371	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22529525	MZ22500473	0	0.0000	0.9668	0.8613	0.8650	-0.0037	
MZ22528911	MZ22518220	0	-0.2750	0.8125	0.6158	0.6917	-0.0758	
MZ22527955	MZ22502069	0	0.6376	0.9401	0.7702	0.9065	-0.1363	
MZ22530112	MZ22517427	0	-1.0000	0.8721	0.6638	0.6641	-0.0003	
MZ22528715	MZ22507192	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22529831	MZ22512839	0	1.0000	0.9824	0.9823	0.9844	-0.0021	
MZ22526185	MZ22507242	0	0.4905	0.1757	-0.1471	0.3248	-0.4719	
MZ22528432	MZ22521212	0	0.0000	0.9375	0.8333	0.8333	0.0000	
MZ22528317	MZ22515461	0	0.0000	0.9715	0.8602	0.8636	-0.0034	
MZ22530454	MZ22515461	0	0.0000	0.9715	0.8602	0.8636	-0.0034	
